DataLabel,TP,TE1,TE2,TE3,TE4,Program Number,Batch Status,Min_ster_Temp,Max_ster_Temp,Overall Avg TE1,Overall Avg TE2,Overall Avg TE3,Overall Avg TE4,Overall Avg TP,Overall Var TE1,Overall Var TE2,Overall Var TE3,Overall Var TE4,Overall Var TP,Time
210,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.0,20.73357142857143,20.771904761904764,20.695238095238096,20.73357142857143,0.17561904761904762,1.4480370243791332,1.3603073593073631,1.5357666894509032,1.4480370243791332,0.054945308726361365,2020-02-22 17:44:00
211,2.1083870967741936,121.99838709677418,122.28225806451613,122.24032258064516,122.28870967741935,12,OK,121.7,122.4,82.27731092436974,98.16134453781513,100.07857142857144,99.22941176470587,0.9773109243697479,1096.9042087721161,481.7651661170795,408.1038848704048,430.6593000744599,0.7283446370953449,2020-02-22 18:45:00
212,2.1,121.6,121.9,121.9,122.0,17,FAILED,121.6,122.0,59.74139194139194,108.73040293040293,109.93113553113554,109.42692307692307,0.7819780219780219,405.58665053600816,50.63000974560577,43.20490035957918,47.030778405081215,0.38267424538763994,2020-02-22 20:56:00
213,2.0,96.68571429,118.6714286,118.5,118.6,1,Emergency Failure,121.6,122.0,40.04514563106796,40.064077669902915,40.026213592233006,40.04514563106796,0.5559134615384616,5.973006393559084,6.089434998816023,5.856577788302146,5.973006393559084,9.082553750929026,2020-02-23 10:18:00
214,3.15,27.0,27.2,27.4,27.3,2,Maintenance,121.6,122.0,37.13722741433021,37.18660436137071,37.08785046728972,37.13722741433021,3.014517133956386,4.2162109618380015,4.125851246105904,4.3065706775701,4.2162109618380015,0.18004421923676014,2020-02-23 12:35:00
215,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.6,122.0,30.171770334928233,30.05885167464115,30.284688995215312,30.171770334928233,0.1682775119617225,3.192396945160104,3.039452521163027,3.3453413691571807,3.192396945160104,0.05418836492454912,2020-02-23 14:01:00
216,2.1086885245901636,122.03934426229507,122.30081967213115,122.26803278688524,122.31147540983606,11,OK,121.7,122.4,78.07244655581948,110.19904988123515,111.34346793349168,111.26104513064134,0.8992636579572446,1236.3690961429704,174.38357052369693,141.73979651623134,150.61847890510055,0.8154868374618253,2020-02-23 16:46:00
217,2.1,121.7,121.97999999999999,121.96,122.0,17,FAILED,121.7,122.0,57.652536231884056,108.57391304347827,108.17101449275363,109.69619565217391,0.7829528985507246,440.39948538888495,55.177575948868196,57.00325994897225,46.47085664404679,0.3843533335306031,2020-02-23 18:50:00
218,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.0,24.13080568720379,24.190521327014217,24.071090047393366,24.13080568720379,0.17298578199052134,2.1126540284360007,2.2653382983525026,1.959969758519499,2.1126540284360007,0.057092471225457006,2020-02-24 07:36:00
219,2.108064516129032,121.98548387096774,122.27580645161291,122.23548387096774,122.28709677419356,12,OK,121.7,122.4,80.41434599156119,98.40928270042194,97.35316455696203,99.0282700421941,0.9782278481012658,1179.757844167917,460.77177787313127,465.22173782450034,425.745934706428,0.7295858292211974,2020-02-24 08:34:00
220,2.1,121.75714285714285,121.95714285714287,121.95714285714287,122.01428571428572,17,FAILED,121.7,122.1,56.36757246376812,107.01141304347827,106.84746376811594,108.7409420289855,0.782481884057971,441.5811062560826,99.33015988716225,100.3696850259082,77.89846589862928,0.3855203263499831,2020-02-24 11:34:00
221,2.1093406593406594,122.0467032967033,122.27967032967032,122.26758241758242,122.28461538461538,17,OK,121.7,122.4,73.36875,114.01041666666667,113.68666666666665,114.37375,1.1104999999999998,1074.3110248609185,45.08583014603623,47.34863977746913,42.01150747566067,0.6170570514603612,2020-02-24 13:51:00
222,2.1092857142857144,122.06043956043956,122.28131868131868,122.26648351648352,122.28461538461538,17,OK,121.7,122.4,73.79834710743802,112.28071625344353,111.81542699724518,112.88030303030304,1.1065977961432507,1060.8535972641753,85.43888279661829,92.54991340362946,75.75559770114963,0.613739995250309,2020-02-24 16:24:00
223,2.1092857142857144,122.06373626373626,122.28241758241757,122.27417582417581,122.28626373626373,17,OK,121.7,122.4,73.27402777777777,114.56763888888888,114.24833333333333,114.85388888888889,1.111722222222222,1082.7178363274606,33.10808899320048,34.85084561891523,32.36457456343681,0.6147369463761398,2020-02-24 18:52:00
224,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.4,35.50454545454545,35.61866028708134,35.39043062200957,35.50454545454545,0.16985645933014354,8.336726168568253,8.519409735001842,8.154042602134664,8.336726168568253,0.05560911391240338,2020-02-25 01:37:00
225,2.108064516129032,122.00967741935484,122.26290322580645,122.24354838709678,122.28064516129032,12,OK,121.7,122.4,81.15173913043479,102.17260869565217,100.19260869565217,103.35,0.9919130434782608,1145.2457393202967,379.9023468767813,395.9582420732858,350.54661572052277,0.7417290753749759,2020-02-25 02:41:00
226,2.0768013468013464,121.5993265993266,121.80202020202019,121.77441077441077,121.81582491582492,8,FAILED,87.0,121.9,116.4482815057283,118.7479541734861,118.69672667757774,118.93846153846152,1.917708674304419,270.7375175337394,79.47233597166708,81.03838271041853,70.73702648171503,0.2090642494164366,2020-02-25 04:57:00
227,2.0776785714285713,121.47857142857143,121.80892857142858,121.77678571428571,121.80357142857143,8,FAILED,114.8,121.9,92.81497975708501,105.35425101214575,104.97085020242915,105.23684210526316,1.1594331983805668,806.5348559955239,284.6627359204767,297.67215496527393,276.90136071887054,0.57177284816168,2020-02-25 09:47:00
228,2.1093406593406594,122.05714285714285,122.28241758241757,122.27087912087912,122.28296703296704,17,OK,121.7,122.3,73.46481223922113,112.9865090403338,112.53449235048679,113.51363004172462,1.1088595271210013,1066.8422002084276,71.75997094385926,78.42716516672394,63.79928471530775,0.6148652713262379,2020-02-25 12:07:00
229,2.1,121.75714285714285,122.01428571428572,121.95714285714287,122.02857142857144,17,FAILED,121.7,122.1,54.69521276595744,101.39627659574468,78.60478723404255,102.80549645390072,0.773563829787234,493.1480232228563,188.17645147575624,483.3608118551838,171.4399519733444,0.38115335115830884,2020-02-25 22:10:00
230,3.15,27.0,27.2,27.4,27.3,2,Maintenance,121.7,122.1,26.488117283950615,27.43641975308642,25.539814814814815,26.488117283950615,2.998672839506173,3.838059807743766,6.424489928525026,1.251629686962506,3.838059807743766,0.19629389882658693,2020-02-26 12:23:00
231,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.1,20.140758293838864,23.389099526066353,16.892417061611376,20.140758293838864,0.17478672985781993,2.357125705258412,1.341642518618826,3.372608891897998,2.357125705258412,0.05791078763258859,2020-02-26 14:24:00
232,2.109032258064516,122.02903225806452,122.2741935483871,122.24838709677418,122.29193548387097,12,OK,121.7,122.4,81.9888888888889,99.01666666666668,81.28333333333333,99.7457264957265,0.9722222222222222,1081.1752408202187,421.5180472102999,1148.0089484978548,383.8286726459041,0.7296156413924658,2020-02-26 15:29:00
233,2.1,121.75,121.96666666666665,121.96666666666665,122.01666666666667,17,FAILED,121.7,122.1,61.290789473684214,103.42447368421054,73.48105263157895,105.48368421052632,0.7005526315789473,561.5689650742956,113.15905645049286,445.90122316344997,99.57471990001383,0.3691091924732677,2020-02-26 17:23:00
234,2.105,121.8,122.0875,122.025,122.075,11,FAILED,121.7,122.2,80.98484848484848,85.2230303030303,82.6769696969697,85.3339393939394,0.7657575757575757,631.0493422025129,503.64471027346707,590.2398322246869,517.4381093865484,0.44191969696969696,2020-02-26 19:09:00
235,2.1081967213114754,122.02213114754097,122.3,122.27704918032786,122.30901639344263,11,OK,121.7,122.4,82.8699494949495,87.28282828282828,84.25631313131314,90.3659090909091,0.925580808080808,1041.5915250607352,865.4044638792989,1047.2433271320792,696.9009867663979,0.8485356111750424,2020-02-26 20:38:00
236,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.4,38.115311004784694,36.588516746411486,39.6421052631579,38.115311004784694,0.17129186602870816,12.714187292970198,21.523809808612484,3.904564777327912,12.714187292970198,0.05676418844313581,2020-02-27 04:01:00
237,2.1083870967741936,121.9758064516129,122.25483870967743,122.24516129032257,122.21129032258065,12,OK,121.7,122.3,82.59267241379311,80.16637931034482,82.72801724137932,83.37887931034483,0.9846551724137931,1061.8139287580238,1245.3804231974923,1077.7951856620384,1040.4002013360207,0.7386492312285416,2020-02-27 04:53:00
238,2.109175824175824,122.04450549450549,122.27802197802197,122.26758241758242,122.24175824175825,17,OK,121.7,122.3,76.65533707865168,99.025,96.18848314606741,96.19606741573034,1.1160252808988764,945.6189025585091,421.788319268636,609.5188545172965,630.9779873259682,0.6170900865611025,2020-02-27 07:07:00
239,3.15,27.0,27.2,27.4,27.3,2,Maintenance,121.7,122.3,49.68227848101266,49.85379746835443,49.51075949367088,49.68227848101266,3.0590189873417724,21.702014064697543,21.537160136628426,21.866867992766664,21.702014064697543,0.1941536377335743,2020-02-27 10:44:00
240,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.3,49.95652173913044,50.280676328502416,49.63236714975845,49.95652173913044,0.16671497584541062,7.568242343229603,7.560886918999921,7.575597767459286,7.568242343229603,0.05420954458046058,2020-02-27 11:36:00
241,2.108225806451613,122.01774193548387,122.28548387096774,122.25161290322582,122.23709677419355,12,OK,121.7,122.4,83.56739130434782,104.93086956521738,104.28608695652174,104.74217391304349,0.9875652173913043,1002.3223818112773,231.6423180178468,259.0433863679514,268.8515323713693,0.7448621682172016,2020-02-27 12:53:00
242,2.109120879120879,122.06263736263735,122.3076923076923,122.27472527472527,122.26923076923077,17,OK,121.7,122.4,75.9483286908078,112.5098885793872,111.65668523676881,111.70724233983287,1.1105292479108635,969.5914546644758,110.8981029164384,127.03406263718811,130.29693492305847,0.6149483945408568,2020-02-27 16:12:00
243,3.15,27.0,27.2,27.4,27.3,2,Maintenance,121.7,122.4,25.6809375,25.694375,25.6675,25.6809375,3.01415625,5.967479427899686,6.3393413009404265,5.595617554858945,5.967479427899686,0.18623063381661437,2020-02-28 09:10:00
244,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.4,22.112085308056873,22.256398104265404,21.96777251184834,22.112085308056873,0.17213270142180095,2.2580469419995604,2.676185059805918,1.839908824193203,2.2580469419995604,0.05627876325885804,2020-02-28 09:58:00
245,2.1088709677419355,122.0,122.27903225806452,122.24193548387096,122.22258064516129,12,OK,121.7,122.4,81.1991416309013,101.7274678111588,100.77639484978542,100.59871244635193,0.9824463519313305,1156.5102578807157,395.17906985348566,410.2300007399739,450.3845241971296,0.7410625240491345,2020-02-28 10:58:00
246,2.109230769230769,122.06813186813186,122.28076923076922,122.2686813186813,122.24065934065933,17,OK,121.7,122.3,74.79256198347107,111.43415977961432,109.85564738292011,110.05619834710744,1.104931129476584,1041.0351170133922,131.9874108102973,165.76476116652393,171.41140290681182,0.612540340077894,2020-02-28 15:36:00
247,2.109230769230769,122.06703296703297,122.28021978021978,122.27362637362637,122.25549450549451,17,OK,121.7,122.3,77.22420470262794,114.32240663900416,114.07040110650068,113.64094052558782,1.1040802213001384,919.3713108278447,45.762904449374076,48.01574319069128,53.748681662662754,0.6147482871844386,2020-02-28 17:52:00
248,3.15,27.0,27.2,27.4,27.3,2,Maintenance,121.7,122.3,27.019452887537994,27.14772036474164,26.891185410334348,27.019452887537994,3.040577507598784,5.615739676773651,5.961892653273031,5.269586700274271,5.615739676773651,0.18273838498035444,2020-02-29 08:18:00
249,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.3,22.92725118483412,22.87867298578199,22.975829383886254,22.92725118483412,0.17156398104265405,3.12476371022343,3.5023525163619973,2.7471749040848623,3.12476371022343,0.055954208982171086,2020-02-29 08:57:00
250,2.1087096774193546,122.02258064516128,122.26612903225806,122.24193548387096,122.22419354838709,12,OK,121.7,122.4,79.42145922746782,100.69055793991417,101.45751072961373,101.47639484978541,0.9771673819742489,1247.547123723546,435.0317208080512,438.78314377682386,438.71396625721485,0.7365988382418224,2020-02-29 09:52:00
251,2.1093406593406594,122.00769230769231,122.28296703296704,122.27417582417581,122.23846153846155,17,OK,121.7,122.3,75.68907894736842,107.96592105263159,107.96907894736842,107.62473684210526,1.0740657894736843,987.0131480306495,155.0338963837458,151.41038650232338,157.1166204840155,0.611933249947992,2020-02-29 14:07:00
252,2.1095054945054947,122.00494505494507,122.28351648351648,122.27582417582418,122.23846153846155,17,OK,121.7,122.3,76.34933333333333,110.18653333333333,110.04906666666668,109.58626666666666,1.0891333333333333,953.7248526924811,104.74773562972848,100.4385238273246,104.34802209167799,0.6100722785936801,2020-02-29 16:48:00
253,2.1092857142857144,121.9857142857143,122.28186813186812,122.27362637362637,122.2412087912088,17,OK,121.7,122.3,78.76456908344734,112.58071135430916,112.2326949384405,112.10738714090287,1.1041997264021888,886.066701834604,50.14046305492559,50.95045012461867,51.33635631430028,0.6119863107396513,2020-02-29 19:24:00
254,2.1095054945054947,121.98846153846155,122.28461538461538,122.27912087912088,122.24505494505493,17,OK,121.7,122.3,77.4370420624152,110.49796472184532,110.3214382632293,109.96024423337856,1.0991723202170962,933.2528515648057,105.3145746563618,100.01005608076164,103.09375700548638,0.6104211890153971,2020-02-29 21:57:00
255,2.1087096774193546,121.98548387096774,122.26612903225806,122.24032258064516,122.2258064516129,12,OK,121.7,122.4,81.10991379310344,99.00129310344828,99.61637931034483,101.2103448275862,0.9833620689655171,1158.8250528063886,477.91372126436715,466.24804224511047,453.59919988057845,0.7400224137931039,2020-03-01 10:45:00
256,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.4,20.99095238095238,21.044285714285714,20.937619047619044,20.99095238095238,0.17161904761904762,1.3127534745955753,1.196067669172928,1.4294392800182227,1.3127534745955753,0.05574473456368194,2020-03-02 10:12:00
257,2.1088709677419355,122.03225806451613,122.28064516129032,122.23709677419355,122.23064516129033,12,OK,121.7,122.4,79.14870689655173,97.13146551724138,98.78793103448275,99.86508620689655,0.9785775862068966,1266.4038944245417,548.2759320420954,522.2336199432748,476.37189263322904,0.7345412580235855,2020-03-02 17:02:00
258,2.109032258064516,121.97096774193548,122.2709677419355,122.24677419354839,122.23709677419355,12,OK,121.7,122.4,82.3603448275862,98.02931034482758,98.9823275862069,99.9228448275862,0.9858189655172412,1109.0579877593666,491.65965666517326,499.0502923943872,476.93215983728953,0.7398720536647262,2020-03-03 15:25:00
259,2.1083870967741936,121.99193548387096,122.2741935483871,122.23870967741935,122.23225806451612,12,OK,121.7,122.4,82.04588744588744,98.6926406926407,99.56926406926407,100.24199134199135,0.987099567099567,1128.3798851872762,468.29451082251154,455.44292076040085,471.9451421042737,0.7413345943911159,2020-03-04 12:50:00
260,2.1087096774193546,122.01451612903226,122.27258064516128,122.23870967741935,122.22258064516129,12,OK,121.7,122.4,81.93333333333332,99.36796536796537,99.9073593073593,99.65714285714286,0.9869696969696969,1140.4616231884058,497.88262149444745,489.23285864859747,475.8995900621117,0.7373933860342559,2020-03-05 13:28:00
261,2.1094535519125683,121.99453551912568,122.30273224043717,122.27431693989071,122.25245901639344,17,OK,121.7,122.4,75.8143023255814,105.25662790697675,104.90023255813954,104.22151162790698,1.0044302325581396,941.3467917129171,212.69761608955693,215.40791612746017,229.93153903944602,0.6007117820884204,2020-03-06 19:14:00
262,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.4,19.914622641509435,19.74433962264151,20.08490566037736,19.914622641509435,0.17764150943396229,0.8641585442189081,1.446081552356263,0.2822355360815535,0.8641585442189081,0.05949109362425109,2020-03-08 17:54:00
263,2.108548387096774,122.01935483870967,122.27258064516128,122.23548387096774,122.23064516129033,12,OK,121.7,122.4,79.73405172413793,99.6728448275862,100.12155172413793,102.5771551724138,0.9845689655172414,1241.6600042916853,444.2185234736524,480.90481489774584,374.25735464248464,0.7351305493357218,2020-03-08 19:00:00
264,2.109508196721311,121.98907103825137,122.2863387978142,122.27377049180328,122.23770491803279,17,OK,121.7,122.3,78.77625418060201,105.44871794871794,103.89732441471571,106.64370122630991,0.9790189520624303,780.4801832746052,149.84562614468834,169.69726961896706,128.97726217849205,0.5937070721850607,2020-03-08 22:26:00
265,2.108548387096774,122.01612903225806,122.27903225806452,122.24193548387096,122.23548387096774,12,OK,121.7,122.4,80.47659574468085,102.55872340425532,100.73787234042554,101.75829787234044,0.9789361702127659,1181.2494071649387,348.56098126932136,477.2504826332059,414.98799709038036,0.7350873249681766,2020-03-09 08:17:00
266,2.1092857142857144,122.0423076923077,122.28351648351648,122.27142857142856,122.25219780219781,14,OK,121.7,122.3,67.92299107142857,108.29587053571429,108.59620535714285,108.83292410714286,0.8678459821428571,1099.9857054569034,198.70913376646138,195.35759452314457,185.84560752943014,0.6434528969223857,2020-03-09 14:17:00
267,2.1095604395604397,121.9857142857143,122.28571428571429,122.27637362637363,122.24010989010989,14,OK,121.7,122.3,75.21723466407012,106.42336903602727,107.07643622200584,107.58169425511197,0.8253164556962026,793.4953849380572,126.81590559759813,114.8940251038724,109.76159439765667,0.5963025069706622,2020-03-09 17:59:00
268,2.108548387096774,122.02258064516128,122.25645161290322,122.24193548387096,122.2258064516129,12,OK,121.7,122.3,81.0927659574468,100.93063829787235,100.9736170212766,102.58595744680851,0.9805531914893617,1152.5721269321705,425.9293136933987,409.24554028005,385.0377934169845,0.7345915730132745,2020-03-10 10:04:00
269,2.0766666666666667,121.59333333333333,121.81555555555555,121.8,121.78666666666666,8,FAILED,117.5,121.9,109.95862068965518,118.36763925729443,118.56392572944297,118.63076923076923,1.719761273209549,498.0232300073367,39.62017340143361,37.24098242000117,34.19766775777419,0.4317768045600767,2020-03-10 11:57:00
270,2.077213114754098,121.60409836065573,121.82540983606557,121.8,121.78524590163934,8,FAILED,120.0,121.9,111.21142857142857,117.41183673469388,117.73551020408163,117.77877551020408,1.7297142857142855,416.66593442622906,64.49949046503873,56.096151890264736,53.61471160923375,0.3951691803278685,2020-03-10 12:42:00
271,2.0767582417582418,121.59285714285713,121.80714285714286,121.79945054945055,121.7824175824176,8,OK,121.2,121.9,90.69893390191896,115.8268656716418,116.4454157782516,116.58891257995735,1.0853304904051173,943.72818262169,30.77953310371242,24.834279153682004,23.56372296029005,0.8354535764401435,2020-03-10 14:06:00
272,3.15,27.0,27.2,27.4,27.3,2,Maintenance,121.2,121.9,22.74611801242236,21.993478260869566,23.498757763975156,22.74611801242236,3.0078260869565216,4.060273843385397,4.524785994853036,3.5957616919177573,4.060273843385397,0.20119650548557513,2020-03-14 16:47:00
273,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.2,121.9,20.511722488038277,20.39425837320574,20.629186602870814,20.511722488038277,0.16923444976076554,1.0108775763710007,0.9429476444608121,1.0788075082811894,1.0108775763710007,0.05503691111520058,2020-03-14 17:33:00
274,2.1083870967741936,122.05322580645162,122.25322580645161,122.24193548387096,122.23387096774194,12,OK,121.7,122.4,79.61551724137931,99.01724137931035,100.74353448275862,101.54525862068965,0.9755603448275861,1228.420104493208,448.623078071354,435.75415715032085,403.69183889386545,0.7384750093297506,2020-03-14 18:27:00
275,2.1093956043956044,122.04175824175823,122.28571428571429,122.27582417582418,122.26153846153845,17,OK,121.7,122.4,76.08608815426997,112.1190082644628,112.03402203856749,112.64559228650137,1.1069283746556473,984.7156268832539,66.6535416357934,67.14646849054813,59.072415028023336,0.6129534486558366,2020-03-14 22:30:00
276,2.109175824175824,122.06758241758241,122.31428571428572,122.28021978021978,122.27142857142856,17,OK,121.7,122.4,79.5688,108.10651428571428,108.87805714285714,109.47257142857143,0.9931657142857143,770.930501418765,90.3104495063748,85.05505571755532,76.3345099705783,0.5953436281137626,2020-03-15 01:43:00
277,2.1094505494505493,122.06318681318682,122.30274725274724,122.27527472527471,122.26648351648352,17,OK,121.7,122.4,72.92894375857338,110.08120713305898,111.08449931412895,111.01111111111112,1.0965843621399176,1120.739641877328,172.12114359577347,150.67224566243112,142.17980769230797,0.6177879053045722,2020-03-15 11:42:00
278,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.4,21.285024154589372,21.31159420289855,21.258454106280194,21.285024154589372,0.16367149758454108,1.7248904835608052,1.3743309413254554,2.075450025796155,1.7248904835608052,0.051501017775901686,2020-03-16 09:57:00
279,2.1108064516129033,122.06129032258065,122.29838709677419,122.28548387096774,122.26935483870967,12,OK,121.7,122.4,82.76008583690987,101.41287553648068,102.82875536480687,102.75536480686695,0.9982832618025751,1124.1011155098413,420.3620748853037,358.87395404765414,350.97230945686005,0.7514530745893147,2020-03-16 10:54:00
280,2.108548387096774,122.05322580645162,122.23870967741935,122.23870967741935,122.22258064516129,12,OK,121.7,122.3,82.12467532467532,98.58051948051947,101.02510822510823,100.88787878787878,0.9770995670995671,1123.0769102202141,459.3816623376624,416.993627705628,393.132113306982,0.7424111161302462,2020-03-17 10:10:00
281,2.1081147540983607,122.08360655737704,122.2811475409836,122.25655737704918,122.24426229508197,11,OK,121.7,122.4,81.734335839599,113.32406015037594,113.69047619047619,113.45814536340853,0.913859649122807,1073.3163306507472,64.92972116220199,67.59714525005957,63.39073122504762,0.8345237591466103,2020-03-17 11:48:00
282,2.0766483516483514,121.58626373626375,121.84670329670331,121.78681318681319,121.78351648351648,8,OK,121.2,121.9,91.81926406926407,116.54242424242423,117.1573593073593,116.82121212121213,1.073917748917749,839.2855066155823,22.83047393676477,17.52162685109542,19.860937356208634,0.8343345094890647,2020-03-17 13:30:00
283,2.108064516129032,122.05645161290323,122.25806451612904,122.24354838709678,122.22741935483872,12,OK,121.7,122.3,82.90960698689956,100.08034934497817,102.1825327510917,101.90698689956332,0.9796506550218341,1088.1955213360911,427.3769367195268,384.1766233815975,365.5767053550913,0.7405832107561481,2020-03-18 12:05:00
284,2.1095081967213116,122.07049180327868,122.30573770491803,122.27295081967212,122.26803278688524,11,OK,121.7,122.4,82.93397129186603,105.29904306220095,107.11913875598087,107.23732057416267,0.9012200956937798,1010.7547664452177,331.699327619245,314.9549325898128,290.71788441017475,0.8145392751827245,2020-03-23 10:01:00
285,2.1093406593406594,122.08076923076923,122.27692307692307,122.27967032967032,122.25219780219781,17,OK,121.7,122.4,81.10308056872037,108.18744075829383,108.84573459715641,109.54229857819905,1.027239336492891,739.872161317346,96.35296188853866,96.04675521298898,85.2861446509581,0.5908083839312324,2020-03-23 13:08:00
286,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.4,96.1412935323383,95.57363184079601,96.7089552238806,96.1412935323383,0.1580597014925373,34.15098532338331,31.92515124378136,36.37681940298526,34.15098532338331,0.05084871641791045,2020-03-23 13:54:00
287,2.1095054945054947,122.04725274725274,122.2923076923077,122.27417582417581,122.25989010989011,17,OK,121.7,122.4,77.96167597765363,105.25329608938547,105.11530726256983,106.39888268156425,0.978413407821229,830.459346181247,177.75155232274744,193.92814350168027,165.06339919763099,0.592675108544861,2020-03-24 02:07:00
288,2.0766483516483514,121.52087912087912,121.83021978021979,121.84285714285716,121.79285714285714,8,OK,121.2,121.9,90.08704103671707,115.3207343412527,116.4524838012959,116.7475161987041,1.0649676025917927,991.9498317017752,68.44342197039839,51.535226501360256,45.48154684768073,0.8287354426710792,2020-03-24 04:17:00
289,3.15,27.0,27.2,27.4,27.3,2,Maintenance,121.2,121.9,22.52397476340694,22.173501577287066,22.874447949526814,22.52397476340694,3.027539432176656,5.004557660823375,7.069991814079769,2.939123507566981,5.004557660823375,0.18839266062372736,2020-03-26 04:17:00
290,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.2,121.9,19.00071770334928,18.474641148325357,19.526794258373204,19.00071770334928,0.1682775119617225,2.1224652649981635,3.1881519138756045,1.0567786161207222,2.1224652649981635,0.05417874953993376,2020-03-26 04:53:00
291,2.1093548387096774,122.05,122.27580645161291,122.25322580645161,122.24677419354839,12,OK,121.7,122.4,83.21837606837606,99.92478632478633,102.25128205128205,101.69786324786324,0.9805982905982906,1050.7939527163346,474.88427570521895,372.5052558600194,343.85008125160437,0.7376365503833305,2020-03-26 05:43:00
292,2.1095604395604397,122.07087912087911,122.31703296703297,122.28351648351648,122.28021978021978,17,OK,121.7,122.4,75.01718538565629,105.25060893098782,107.91447902571042,108.25656292286875,1.0969282814614343,1051.75706198591,245.45757076691228,188.6946816726633,176.75365266913812,0.6144150775053077,2020-03-26 13:33:00
293,2.1096703296703296,122.02307692307693,122.28791208791208,122.28571428571429,122.27967032967032,17,OK,121.7,122.4,79.08623435722413,104.85597269624573,107.4514220705347,107.64937428896474,0.9953924914675767,785.4999355759937,150.22615733866192,112.60703385240515,106.576579904167,0.5954676988501637,2020-03-26 16:21:00
294,2.1094262295081965,122.04262295081966,122.4860655737705,122.42540983606557,122.39508196721312,11,OK,121.7,122.9,78.33170731707317,109.66634146341462,111.10048780487804,111.02268292682928,0.9113414634146341,1254.4900924324652,291.83563694913244,223.17158900351797,226.96923972806945,0.836611154511301,2020-03-26 23:46:00
295,2.1095604395604397,122.02472527472527,122.28406593406594,122.28296703296704,122.27967032967032,17,OK,121.7,122.4,78.08210290827739,104.43232662192393,106.91633109619687,107.16342281879196,0.9832774049217001,820.426599828144,166.9139706166033,128.01603758790097,121.65168412785552,0.5949954056031125,2020-03-27 04:23:00
296,1.4266666666666667,72.43333333333334,101.14999999999999,104.75,105.45,11,FAILED,70.0,105.5,30.114671814671812,87.85366795366795,93.67915057915059,94.56447876447876,1.1314671814671815,347.719163748466,400.9935814552091,343.7405713687109,330.0966403280348,0.01067070725210262,2020-03-28 08:05:00
297,2.1095901639344263,122.03360655737706,122.60081967213114,122.4844262295082,122.45737704918034,11,OK,121.7,123.5,82.78255528255528,113.46068796068796,114.84078624078623,114.84054054054053,0.9109090909090909,1000.9348427155314,111.90475617579027,77.69547524237164,72.97955931300787,0.8397915360501568,2020-03-28 09:30:00
298,2.1093956043956044,122.02692307692308,122.28131868131868,122.27692307692307,122.26703296703296,17,OK,121.7,122.4,80.02787810383747,104.57009029345373,107.13397291196388,107.29108352144469,0.9840067720090293,743.8266004642201,149.59717219522796,112.18565809644029,112.93019159301609,0.5951740971292288,2020-03-28 12:31:00
299,0.08,19.7,19.7,19.8,19.8,1,Maintenance,121.7,122.4,47.02101449275362,46.52608695652174,47.515942028985506,47.02101449275362,0.16652173913043478,11.38669058674542,13.523879273955208,9.249501899535632,11.38669058674542,0.05431696918531024,2020-03-28 17:24:00
300,2.1091935483870965,122.01129032258065,122.24516129032257,122.25161290322582,122.23709677419355,12,OK,121.7,122.3,83.59870689655173,99.90775862068965,102.10086206896553,103.0176724137931,0.9806465517241378,1004.1457558964017,405.39959322286927,325.2593931930129,336.4257036497986,0.7388753377369759,2020-03-28 18:19:00
301,2.1091935483870965,122.03870967741935,122.24354838709677,122.24193548387096,122.23870967741935,12,OK,121.7,122.3,85.62546296296296,111.6287037037037,113.35972222222223,113.65601851851852,1.0217592592592593,1024.419581180018,75.36670714900936,55.617300387596764,52.53633570198082,0.7762099138673556,2020-03-28 19:32:00
302,2.108548387096774,122.02258064516128,122.22419354838709,122.22419354838709,122.21935483870968,12,OK,121.7,122.3,89.51179245283019,108.55518867924529,110.11179245283019,110.35518867924527,1.0116037735849055,731.4935569614598,143.410920817312,108.55365174818935,106.47784024859162,0.7724410176160239,2020-03-28 20:16:00
303,2.1093956043956044,122.06978021978023,122.2923076923077,122.27747252747253,122.2686813186813,17,OK,121.7,122.4,80.79194915254237,112.90522598870055,113.96666666666665,114.39774011299436,1.119406779661017,771.2669930836903,87.79056670981801,67.89874587458745,63.901465889930044,0.6192604679596283,2020-03-28 22:40:00
304,2.109230769230769,122.06648351648352,122.27417582417581,122.27692307692307,122.26758241758242,17,OK,121.7,122.4,81.35672676837724,109.66449375866853,111.88016643550625,112.37531206657421,1.1111511789181692,759.1435414932965,104.1969875558638,71.59806441670496,69.12308410386855,0.6139760340576357,2020-03-29 01:08:00
