DataLabel,TE1,TE2,TE3,TE4,Program Number,Batch Status
820,122.17032967032966,122.27087912087912,122.26098901098901,122.26373626373626,17,OK
821,,,,,1,Maintenance
822,122.12903225806451,122.25322580645161,122.22258064516129,122.23709677419355,12,OK
823,122.17472527472528,122.26648351648352,122.26153846153845,122.26813186813186,17,OK
824,122.12903225806451,122.20645161290322,122.22258064516129,122.23548387096774,12,OK
825,121.5478021978022,121.5554945054945,121.58406593406593,121.59065934065934,8,OK
826,122.16648351648351,122.27802197802197,122.26978021978022,122.27252747252747,16,OK
827,122.16174863387977,122.26120218579234,122.26612021857923,122.26939890710382,17,OK
828,122.10967741935484,122.13709677419355,122.21451612903226,122.23548387096774,12,OK
829,82.44823529411765,113.76941176470588,113.86941176470587,113.19529411764707,16,FAILED
830,122.17307692307692,122.26923076923077,122.26208791208792,122.26648351648352,16,OK
831,,,,,2,Maintenance
832,,,,,1,Maintenance
833,122.19032258064516,122.25806451612904,122.2258064516129,122.23387096774194,12,OK
834,118.1,118.0,118.1,118.1,21,FAILED
835,122.17786885245903,122.30573770491803,122.25081967213114,122.25573770491802,11,OK
836,122.23791208791208,122.31978021978023,122.2686813186813,122.26758241758242,16,OK
837,118.0,117.9,118.0,118.0,21,FAILED
838,122.15645161290323,122.25967741935483,122.2258064516129,122.23387096774194,12,OK
839,122.17362637362639,122.29945054945055,122.2631868131868,122.26208791208792,16,OK
840,118.0,117.9,117.9,117.9,21,FAILED
841,122.13548387096775,122.25806451612904,122.22258064516129,122.22096774193548,12,OK
842,122.12096774193549,122.21451612903226,122.1983870967742,122.20161290322581,12,OK
843,122.1258064516129,122.24032258064516,122.21129032258065,122.22419354838709,12,OK
844,122.13709677419355,122.22258064516129,122.2258064516129,122.23709677419355,12,OK
845,122.17857142857143,122.28296703296704,122.27197802197803,122.27362637362637,16,OK
846,122.17197802197802,122.2686813186813,122.26758241758242,122.27032967032967,16,OK
847,,,,,1,Maintenance
848,122.13548387096773,122.23548387096773,122.20806451612903,122.22096774193548,12,OK
849,122.23333333333332,122.1888888888889,122.19999999999999,122.1888888888889,21,FAILED
850,122.17527472527473,122.26648351648352,122.26648351648352,122.27032967032967,16,OK
851,118.0,118.0,118.0,118.0,21,FAILED
852,122.24065934065933,122.28241758241757,122.27252747252747,122.27362637362637,16,OK
853,122.11774193548388,122.23870967741935,122.19999999999999,122.21774193548387,12,OK
854,121.560989010989,121.57637362637361,121.58241758241758,121.58516483516483,8,OK
855,117.9,117.9,117.9,117.9,21,FAILED
856,122.20824175824177,122.32967032967034,122.29560439560439,122.2978021978022,21,OK
857,122.20494505494506,122.34230769230768,122.3010989010989,122.3010989010989,21,OK
858,122.20384615384617,122.31758241758241,122.30054945054945,122.30054945054945,21,OK
859,122.13548387096773,122.24677419354839,122.2290322580645,122.23064516129033,12,OK
860,122.16868131868132,122.26593406593408,122.22582417582417,122.2456043956044,16,OK
861,122.20714285714286,122.31263736263737,122.3,122.3010989010989,21,OK
862,122.17307692307692,122.27362637362637,122.26098901098901,122.26483516483516,16,OK
863,122.23956043956044,122.31978021978023,122.29395604395604,122.29395604395604,21,OK
864,122.12741935483871,122.24193548387096,122.21774193548387,122.23225806451612,12,OK
865,122.20274725274726,122.31703296703297,122.3,122.3010989010989,21,OK
866,122.23131868131867,122.32802197802198,122.29340659340659,122.29835164835164,21,OK
867,122.16923076923077,122.27252747252747,122.26483516483516,122.2642857142857,16,OK
868,122.20109890109892,122.31758241758241,122.2978021978022,122.2978021978022,21,OK
869,122.13548387096773,122.22258064516129,122.20645161290322,122.21935483870968,12,OK
870,122.17252747252748,122.26208791208792,122.2631868131868,122.2631868131868,16,OK
871,122.2032967032967,122.29890109890108,122.29560439560439,122.29560439560439,21,OK
872,122.2076923076923,122.30659340659341,122.29725274725274,122.29450549450549,21,OK
873,122.17417582417583,122.2642857142857,122.26813186813186,122.26703296703296,16,OK
874,122.09354838709677,122.21774193548387,122.21129032258065,122.21451612903226,12,OK
875,122.09677419354838,122.2258064516129,122.20161290322581,122.20967741935483,12,OK
876,42.72,111.54,112.4,110.94000000000001,17,FAILED
877,25.839999999999996,103.8,103.34,101.5,16,FAILED
878,122.1241935483871,122.25161290322579,122.22258064516129,122.2290322580645,12,OK
879,,,,,1,Maintenance
880,122.09032258064515,122.16935483870968,122.2290322580645,122.23548387096774,12,OK
881,,,,,1,Maintenance
882,122.18131868131869,122.28516483516485,122.27527472527471,122.27527472527471,16,OK
883,122.20604395604396,122.32472527472527,122.3010989010989,122.30054945054945,21,OK
884,122.13548387096773,122.22096774193548,122.21612903225805,122.2290322580645,12,OK
885,121.58296703296702,121.57252747252748,121.58076923076923,121.59010989010987,8,OK
886,122.17472527472528,122.22582417582417,122.26703296703296,122.2686813186813,16,OK
887,122.17692307692307,122.24505494505493,122.26483516483516,122.26593406593405,16,OK
888,122.17307692307692,122.25989010989011,122.26373626373626,122.26153846153845,16,OK
889,122.09193548387097,122.22258064516129,122.21290322580644,122.21290322580644,12,OK
890,122.17747252747252,122.27307692307693,122.26978021978022,122.27032967032967,16,OK
891,122.11290322580645,122.20967741935483,122.2290322580645,122.23064516129033,12,OK
892,122.22142857142856,122.30054945054945,122.29945054945055,122.3,21,OK
893,122.17197802197802,122.26263736263736,122.2686813186813,122.2631868131868,16,OK
894,122.11774193548388,122.21290322580644,122.2258064516129,122.22419354838709,12,OK
895,122.17472527472528,122.26373626373626,122.26923076923077,122.26978021978022,16,OK
896,122.2021978021978,122.30329670329671,122.3,122.2978021978022,21,OK
897,122.12527472527472,122.25934065934067,122.23516483516484,122.24175824175825,16,OK
898,122.11129032258064,122.24354838709678,122.20967741935483,122.20645161290322,12,OK
899,122.18131868131869,122.29450549450549,122.27692307692307,122.27637362637363,16,OK
900,,,,,1,Maintenance
901,122.15322580645162,122.22741935483872,122.23225806451612,122.24032258064516,12,OK
902,122.17747252747252,122.27252747252747,122.27637362637363,122.27747252747253,16,OK
903,122.13548387096773,122.23064516129033,122.22258064516129,122.23064516129033,12,OK
904,121.56153846153846,121.5142857142857,121.58516483516483,121.58296703296702,8,OK
905,122.1775956284153,122.248087431694,122.27158469945356,122.26830601092895,16,OK
906,122.13548387096773,122.22096774193548,122.22741935483872,122.23064516129033,12,OK
907,122.17417582417583,122.26208791208792,122.27087912087912,122.26593406593405,16,OK
908,122.17527472527473,122.26373626373626,122.27032967032967,122.26648351648352,16,OK
909,122.13064516129033,122.2258064516129,122.21935483870968,122.22096774193548,12,OK
910,122.17857142857143,122.25549450549451,122.27582417582418,122.27637362637363,16,OK
911,,,,,1,Maintenance
912,122.13387096774194,122.2258064516129,122.23709677419355,122.23548387096773,12,OK
913,122.17978142076504,122.26284153005464,122.27486338797814,122.27322404371584,16,OK
914,122.17417582417583,122.26648351648352,122.27417582417581,122.26758241758242,16,OK
915,122.17307692307692,122.27197802197803,122.27087912087912,122.26813186813186,16,OK
916,122.14032258064516,122.22419354838709,122.23709677419355,122.23387096774194,12,OK
917,121.58241758241758,121.59835164835164,121.58846153846153,121.58901098901099,8,OK
918,122.13387096774194,122.21290322580644,122.23225806451612,122.2290322580645,12,OK
919,122.2631868131868,122.25989010989011,122.27197802197803,122.27087912087912,16,OK
920,122.14193548387097,122.20645161290322,122.21612903225805,122.21935483870968,12,OK
921,122.17912087912089,122.25989010989011,122.26923076923077,122.26923076923077,16,OK
922,122.18131868131869,122.26703296703296,122.27032967032967,122.26483516483516,16,OK
923,122.13387096774194,122.21774193548387,122.23225806451612,122.23225806451612,12,OK
924,122.17692307692307,122.26098901098901,122.27197802197803,122.27032967032967,16,OK
925,,,,,1,Maintenance
926,122.12903225806451,122.23387096774194,122.23387096774194,122.23225806451612,12,OK
927,122.17472527472528,122.26373626373626,122.27197802197803,122.27032967032967,16,OK
928,122.17307692307692,122.28021978021978,122.26978021978022,122.26813186813186,16,OK
929,122.13064516129033,122.23387096774194,122.22741935483872,122.22419354838709,12,OK
930,121.58021978021978,121.59615384615384,121.58681318681319,121.58571428571427,8,OK
931,84.3,101.64999999999999,103.95,100.75,17,FAILED
932,122.13225806451612,122.21935483870968,122.23548387096774,122.22419354838709,12,OK
933,122.17197802197802,122.28543956043957,122.2695054945055,122.26593406593405,16,OK
934,122.09516129032258,122.24838709677418,122.23225806451612,122.22419354838709,12,OK
935,122.17252747252748,122.28186813186812,122.2686813186813,122.26648351648352,17,OK
936,122.16373626373625,122.3021978021978,122.2686813186813,122.26593406593405,16,OK
937,122.11129032258064,122.23870967741935,122.23709677419355,122.24032258064516,12,OK
938,122.17087912087914,122.29890109890111,122.27362637362637,122.2686813186813,16,OK
939,122.12903225806451,122.23709677419355,122.23709677419355,122.24193548387096,12,OK
940,122.17472527472528,122.28736263736263,122.27032967032967,122.26758241758242,17,OK
941,122.22967032967033,122.3010989010989,122.27087912087912,122.26593406593405,17,OK
942,,,,,2,Maintenance
943,,,,,1,Maintenance
944,122.16129032258064,122.25161290322579,122.22741935483872,122.22419354838709,12,OK
945,122.18406593406593,122.27087912087912,122.26923076923077,122.26483516483516,17,OK
946,122.17692307692307,122.28681318681319,122.27252747252747,122.27032967032967,16,OK
947,122.17417582417583,122.22252747252747,122.27142857142856,122.26648351648352,16,OK
948,122.14516129032258,122.22258064516129,122.22258064516129,122.22096774193548,12,OK
949,121.57197802197801,121.60989010989012,121.58296703296702,121.58351648351649,8,OK
950,111.7,112.8,112.8,112.2,16,FAILED
951,122.18571428571428,122.27692307692308,122.26813186813186,122.2631868131868,17,OK
952,122.17417582417583,122.27912087912088,122.2686813186813,122.26648351648352,16,OK
953,,,,,2,Maintenance
954,,,,,1,Maintenance
955,119.19166666666666,119.42272727272727,119.55378787878789,119.37575757575758,12,OK
956,122.21774193548387,122.23548387096774,122.2258064516129,122.22419354838709,12,OK
957,122.23021978021978,122.27472527472527,122.26593406593405,122.2587912087912,17,OK
958,122.24780219780219,122.30274725274724,122.27087912087912,122.27087912087912,17,OK
959,,,,,2,Maintenance
960,,,,,1,Maintenance
961,122.17912087912089,122.28021978021978,122.26923076923077,122.2653846153846,17,OK
962,122.19725274725276,122.2824175824176,122.27032967032967,122.2653846153846,17,OK
963,122.25714285714285,122.28076923076922,122.26703296703296,122.2642857142857,17,OK
964,92.55,113.33333333333333,113.64999999999999,113.05,16,FAILED
965,122.06935483870969,122.3225806451613,122.23870967741935,122.23387096774194,12,OK
966,36.333333333333336,104.51666666666667,105.31666666666666,103.01666666666667,16,FAILED
967,122.17747252747252,122.2934065934066,122.27472527472527,122.27142857142856,16,OK
968,122.17637362637363,122.28736263736263,122.27307692307693,122.26483516483516,16,OK
969,,,,,2,Maintenance
970,,,,,1,Maintenance
971,122.14032258064516,122.26451612903226,122.23064516129033,122.23064516129033,12,OK
972,122.27087912087912,122.29450549450549,122.27197802197803,122.27032967032967,17,OK
973,122.25219780219781,122.3,122.27527472527471,122.27252747252747,17,OK
974,,,,,2,Maintenance
975,,,,,1,Maintenance
976,122.20645161290322,122.30806451612904,122.21774193548387,122.21612903225805,12,OK
977,122.17857142857143,122.33131868131868,122.27307692307693,122.27197802197803,16,OK
978,122.25921787709498,122.26927374301677,122.25083798882683,122.2441340782123,17,OK
979,122.18846153846154,122.30329670329671,122.27472527472527,122.26813186813186,16,OK
980,,,,,2,Maintenance
981,,,,,1,Maintenance
982,122.13709677419355,122.28064516129032,122.22741935483872,122.21451612903226,12,OK
983,122.18626373626374,122.32802197802198,122.27142857142856,122.26758241758242,16,OK
984,122.17527472527473,122.31483516483516,122.26978021978022,122.2631868131868,16,OK
985,122.27087912087912,122.30659340659341,122.27362637362637,122.26923076923077,17,OK
986,121.55824175824175,121.63406593406594,121.58296703296702,121.58076923076923,8,OK
987,122.17307692307692,122.30659340659341,122.26978021978022,122.26648351648352,16,OK
988,,,,,2,Maintenance
989,,,,,1,Maintenance
990,121.93548387096774,122.2709677419355,122.26935483870967,122.26935483870967,12,OK
991,122.1054945054945,122.32472527472527,122.28516483516482,122.28241758241757,17,OK
992,122.14065934065933,122.32527472527472,122.28351648351648,122.27802197802197,17,OK
993,121.94677419354838,122.27741935483871,122.26774193548387,122.26290322580645,12,OK
994,121.43076923076924,121.61043956043956,121.59230769230768,121.59230769230768,8,OK
995,122.11593406593406,122.29725274725274,122.28241758241757,122.28076923076922,16,OK
996,122.08241758241758,122.30934065934065,122.28461538461538,122.27582417582418,16,OK
997,122.15879120879121,122.34835164835165,122.28351648351648,122.28076923076922,17,OK
998,122.11098901098902,122.3010989010989,122.28076923076922,122.27527472527471,16,OK
999,,,,,2,Maintenance
1000,,,,,1,Maintenance
1001,121.99193548387096,122.27903225806452,122.25806451612904,122.25645161290322,12,OK
1002,122.15054945054946,122.31923076923076,122.28351648351648,122.27912087912088,17,OK
1003,122.00967741935484,122.31774193548387,122.26612903225806,122.26451612903226,12,OK
1004,122.16208791208791,122.31428571428572,122.28076923076922,122.27967032967032,16,OK
1005,122.08571428571427,122.3054945054945,122.28351648351648,122.27692307692307,16,OK
1006,122.14615384615384,122.31868131868131,122.28021978021978,122.27802197802197,16,OK
1007,122.0241935483871,122.29838709677419,122.24677419354839,122.23870967741935,12,OK
1008,121.47417582417582,121.63131868131867,121.5945054945055,121.59175824175824,8,OK
1009,122.15934065934066,122.31428571428572,122.27527472527471,122.27142857142856,16,OK
1010,122.02741935483871,122.2758064516129,122.26290322580645,122.25967741935483,12,OK
1011,122.14999999999999,122.30164835164835,122.28021978021978,122.27967032967032,17,OK
1012,122.05806451612902,122.25645161290322,122.25483870967743,122.25322580645161,12,OK
1013,122.07857142857142,122.3291208791209,122.28076923076922,122.27527472527471,17,OK
1014,122.12087912087912,122.31593406593407,122.28186813186812,122.27857142857144,16,OK
1015,122.11648351648353,122.32802197802198,122.28021978021978,122.27637362637363,16,OK
1016,122.14890109890109,122.32472527472527,122.27692307692307,122.27472527472527,16,OK
1017,,,,,2,Maintenance
1018,,,,,1,Maintenance
1019,122.04032258064517,122.20806451612903,122.24516129032257,122.24032258064516,12,OK
1020,122.189010989011,122.34120879120879,122.30054945054945,122.29835164835164,21,OK
1021,122.18076923076924,122.35824175824176,122.30329670329671,122.2967032967033,21,OK
1022,122.03709677419356,122.19193548387096,122.23387096774194,122.22741935483872,12,OK
1023,122.14285714285714,122.39615384615387,122.30494505494505,122.3021978021978,21,OK
1024,122.14999999999999,122.35219780219781,122.28461538461538,122.27582417582418,17,OK
1025,122.08076923076923,122.35000000000001,122.28021978021978,122.27802197802197,16,OK
1026,,,,,1,Maintenance
1027,,,,,2,Maintenance
1028,122.0516129032258,122.34032258064516,122.26451612903226,122.25806451612904,12,OK
1029,122.16263736263735,122.36868131868133,122.28076923076922,122.27802197802197,16,OK
1030,122.17142857142858,122.39835164835165,122.3021978021978,122.3,21,OK
1031,122.07417582417582,122.34835164835165,122.28131868131868,122.27362637362637,16,OK
1032,,,,,2,Maintenance
1033,,,,,1,Maintenance
1034,122.02258064516128,122.32903225806453,122.25322580645161,122.24677419354839,12,OK
1035,122.09505494505494,122.36758241758243,122.28186813186812,122.28021978021978,16,OK
1036,121.45934065934067,121.65934065934066,121.59175824175824,121.58901098901099,8,OK
1037,122.1043956043956,122.35164835164835,122.28021978021978,122.27747252747253,16,OK
1038,122.0241935483871,122.26774193548387,122.26129032258065,122.25806451612904,12,OK
1039,122.08736263736263,122.3456043956044,122.28076923076922,122.27692307692307,17,OK
1040,122.1412087912088,122.35109890109891,122.27912087912088,122.27307692307693,17,OK
1041,122.08131868131868,122.34175824175824,122.28076923076922,122.27307692307693,17,OK
1042,122.15384615384616,122.34670329670331,122.28186813186812,122.27582417582418,17,OK
1043,122.04354838709678,122.29677419354839,122.24838709677418,122.24193548387096,12,OK
1044,122.12252747252747,122.3401098901099,122.27747252747253,122.27252747252747,16,OK
1045,122.10824175824176,122.34395604395606,122.27912087912088,122.26923076923077,17,OK
1046,122.06451612903226,122.31129032258065,122.25483870967743,122.24677419354839,12,OK
1047,122.12362637362638,122.3434065934066,122.27967032967032,122.27692307692307,16,OK
1048,122.14945054945055,122.34230769230768,122.27472527472527,122.27142857142856,16,OK
1049,122.13736263736264,122.35714285714286,122.28461538461538,122.28021978021978,17,OK
1050,122.1568306010929,122.34699453551913,122.27868852459017,122.27049180327869,17,OK
1051,,,,,2,Maintenance
1052,,,,,1,Maintenance
1053,122.04354838709678,122.31774193548387,122.25967741935483,122.25,12,OK
1054,122.13516483516483,122.3587912087912,122.28571428571429,122.28296703296704,17,OK
1055,122.11373626373627,122.36538461538461,122.28296703296704,122.27197802197803,17,OK
1056,122.04032258064517,122.31129032258065,122.25806451612904,122.24838709677418,12,OK
1057,122.15384615384616,122.33516483516483,122.28241758241757,122.27967032967032,17,OK
1058,,,,,1,Maintenance
1059,122.05322580645162,122.29354838709678,122.25483870967743,122.24354838709678,12,OK
1060,122.16373626373625,122.33736263736265,122.27967032967032,122.27417582417581,16,OK
1061,122.10934065934065,122.35164835164835,122.28406593406594,122.28186813186812,16,OK
1062,122.15384615384616,122.37252747252747,122.28021978021978,122.27362637362637,16,OK
1063,122.03709677419356,122.33709677419355,122.26290322580645,122.25161290322582,12,OK
1064,121.46813186813188,121.64285714285714,121.59230769230768,121.59175824175824,8,OK
1065,122.16428571428573,122.35769230769232,122.28241758241757,122.27362637362637,16,OK
1066,122.09285714285713,122.36153846153846,122.28186813186812,122.27637362637363,16,OK
1067,122.13846153846154,122.35494505494506,122.27747252747253,122.26648351648352,17,OK
1068,122.04193548387096,122.29838709677419,122.26290322580645,122.25322580645161,12,OK
1069,122.16208791208791,122.35714285714286,122.27747252747253,122.27362637362637,16,OK
1070,122.1445054945055,122.36263736263736,122.28021978021978,122.27252747252747,17,OK
1071,122.04354838709678,122.34354838709677,122.25,122.23225806451612,12,OK
1072,122.15934065934066,122.3489010989011,122.27802197802197,122.27087912087912,17,OK
1073,122.13736263736264,122.36153846153846,122.27967032967032,122.27197802197803,17,OK
1074,122.15274725274725,122.35494505494506,122.27912087912088,122.26923076923077,16,OK
1075,122.14175824175824,122.36208791208792,122.27967032967032,122.26923076923077,17,OK
1076,122.03548387096774,122.33225806451614,122.25322580645161,122.23870967741935,12,OK
1077,122.1543956043956,122.35934065934067,122.27692307692307,122.27307692307693,17,OK
1078,122.15494505494506,122.35989010989012,122.27802197802197,122.26978021978022,17,OK
1079,122.1543956043956,122.36098901098902,122.27857142857144,122.26703296703296,16,OK
1080,122.14999999999999,122.37087912087912,122.28351648351648,122.27362637362637,17,OK
1081,122.16318681318681,122.36263736263736,122.27857142857144,122.26703296703296,16,OK
1082,122.03548387096774,122.33387096774193,122.25645161290322,122.24354838709678,12,OK
1083,117.86065934065934,119.91296703296703,119.42153846153847,119.29296703296704,17,FAILED
1084,122.1543956043956,122.34615384615384,122.27637362637363,122.26593406593405,17,OK
1085,122.15274725274725,122.36593406593408,122.28131868131868,122.27472527472527,17,OK
1086,122.16373626373625,122.35824175824176,122.28076923076922,122.26758241758242,17,OK
1087,,,,,1,Maintenance
1088,122.06774193548387,122.33064516129032,122.25322580645161,122.24838709677418,12,OK
1089,122.16318681318681,122.36868131868133,122.27967032967032,122.27417582417581,17,OK
1090,122.16318681318681,122.36043956043957,122.28021978021978,122.26923076923077,16,OK
1091,122.15714285714284,122.3478021978022,122.28076923076922,122.27472527472527,16,OK
1092,122.06451612903226,122.35161290322581,122.25645161290322,122.23870967741935,12,OK
1093,122.16043956043957,122.35989010989012,122.27637362637363,122.26978021978022,17,OK
1094,122.16428571428573,122.35769230769232,122.27857142857144,122.27527472527471,16,OK
1095,121.43736263736265,121.68131868131869,121.59615384615384,121.58626373626375,8,OK
1096,122.04677419354839,122.33225806451614,122.25645161290322,122.25322580645161,12,OK
1097,122.16758241758242,122.31758241758241,122.27912087912088,122.27252747252747,16,OK
1098,122.15714285714284,122.33131868131868,122.28021978021978,122.2686813186813,16,OK
1099,122.15714285714284,122.32582417582417,122.27802197802197,122.26593406593405,17,OK
1100,122.05645161290323,122.30483870967741,122.25483870967743,122.24032258064516,12,OK
1101,122.15934065934066,122.32527472527472,122.27967032967032,122.27142857142856,17,OK
1102,122.15934065934066,122.34065934065934,122.28131868131868,122.27857142857144,16,OK
1103,122.16318681318681,122.34175824175824,122.27912087912088,122.27582417582418,16,OK
1104,122.1456043956044,122.33901098901099,122.27967032967032,122.26813186813186,17,OK
1105,122.03870967741935,122.31774193548387,122.25483870967743,122.24838709677418,12,OK
1106,122.13186813186813,122.33736263736265,122.27967032967032,122.27032967032967,16,OK
1107,122.16318681318681,122.3489010989011,122.27912087912088,122.26703296703296,16,OK
1108,122.16648351648351,122.35274725274725,122.28296703296704,122.27582417582418,16,OK
1109,122.06612903225806,122.27903225806452,122.25806451612904,122.25161290322582,12,OK
1110,121.48076923076923,121.64890109890109,121.59725274725275,121.59010989010987,8,OK
1111,122.15824175824176,122.34285714285716,122.27747252747253,122.26593406593405,17,OK
1112,,,,,1,Maintenance
1113,122.05322580645162,122.30000000000001,122.25645161290322,122.24354838709678,12,OK
1114,122.16428571428573,122.34725274725275,122.28351648351648,122.27692307692307,16,OK
1115,122.16098901098901,122.34615384615384,122.28351648351648,122.27362637362637,16,OK
1116,122.04354838709678,122.30967741935484,122.26129032258065,122.24354838709678,12,OK
1117,122.16868131868132,122.33516483516483,122.28021978021978,122.27637362637363,16,OK
1118,122.1565934065934,122.33681318681319,122.27967032967032,122.27142857142856,17,OK
1119,122.15329670329672,122.34835164835165,122.27747252747253,122.26703296703296,17,OK
1120,122.16208791208791,122.3434065934066,122.28076923076922,122.27087912087912,16,OK
1121,122.16318681318681,122.33846153846154,122.28131868131868,122.26813186813186,16,OK
1122,121.48351648351648,121.64890109890109,121.5945054945055,121.58571428571427,8,OK
1123,122.04516129032258,122.25967741935484,122.25483870967743,122.2290322580645,12,OK
1124,122.16098901098901,122.34615384615384,122.27692307692307,122.26813186813186,17,OK
1125,122.16043956043957,122.35219780219781,122.27802197802197,122.26923076923077,17,OK
1126,122.15384615384616,122.35384615384616,122.28076923076922,122.27032967032967,17,OK
1127,122.16373626373625,122.33186813186813,122.27692307692307,122.2642857142857,16,OK
1128,122.05,122.28225806451613,122.25967741935483,122.24354838709678,12,OK
1129,122.16098901098901,122.32857142857142,122.27802197802197,122.2653846153846,16,OK
1130,122.15769230769232,122.3357142857143,122.27637362637363,122.26978021978022,16,OK
1131,121.75,121.9625,121.925,121.9125,16,FAILED
1132,122.04516129032258,122.31612903225808,122.25322580645161,122.24838709677418,12,OK
1133,122.1510989010989,122.3021978021978,122.28186813186812,122.27362637362637,16,OK
1134,122.13516483516483,122.31153846153846,122.27912087912088,122.2510989010989,16,OK
1135,122.15769230769232,122.31593406593407,122.27967032967032,122.24450549450549,16,OK
1136,122.03387096774193,122.2758064516129,122.24354838709678,122.21774193548387,12,OK
1137,122.1010989010989,122.32307692307693,122.27692307692307,122.24450549450549,17,OK
1138,122.10494505494505,122.33076923076923,122.27692307692307,122.2456043956044,17,OK
1139,122.11868131868131,122.36483516483517,122.28186813186812,122.27032967032967,16,OK
1140,122.04354838709678,122.3225806451613,122.25806451612904,122.24677419354839,12,OK
1141,122.12692307692306,122.31758241758241,122.27912087912088,122.25934065934067,16,OK
1142,122.15714285714284,122.30934065934065,122.27692307692307,122.25384615384615,16,OK
1143,122.04516129032258,122.24354838709678,122.25483870967743,122.23870967741935,12,OK
1144,,,,,1,Maintenance
1145,122.12472527472528,122.34725274725275,122.28076923076922,122.27197802197803,16,OK
1146,122.11868131868131,122.33186813186813,122.28131868131868,122.27087912087912,16,OK
1147,122.08681318681319,122.34230769230768,122.27912087912088,122.26593406593408,17,OK
1148,122.08846153846153,122.32527472527472,122.28131868131868,122.25714285714285,16,OK
1149,122.04838709677419,122.31774193548387,122.25322580645161,122.22096774193548,12,OK
1150,122.1010989010989,122.33461538461539,122.27637362637363,122.25714285714285,17,OK
1151,121.40329670329672,121.63131868131867,121.59010989010987,121.55604395604396,8,OK
1152,117.6,117.9,118.0,117.9,21,FAILED
1153,117.7,118.0,117.9,117.9,21,FAILED
1154,122.08131868131868,122.28516483516482,122.27307692307693,122.22417582417582,16,OK
1155,122.04354838709678,122.30000000000001,122.25483870967743,122.23064516129033,12,OK
1156,122.13461538461539,122.34230769230768,122.27637362637363,122.25989010989011,17,OK
1157,121.73333333333333,121.89999999999999,121.88333333333333,121.85000000000001,16,FAILED
1158,122.14835164835165,122.3291208791209,122.27967032967032,122.27087912087912,16,OK
1159,122.06129032258065,122.30806451612904,122.25161290322582,122.23870967741935,12,OK
1160,122.10824175824176,122.33516483516483,122.28076923076922,122.27307692307693,16,OK
1161,122.11153846153846,122.31923076923076,122.27417582417581,122.26648351648352,16,OK
1162,122.0521978021978,122.31978021978023,122.28351648351648,122.25824175824175,16,OK
1163,122.10989010989012,122.31923076923076,122.27967032967032,122.26263736263736,16,OK
1164,122.11758241758243,122.31373626373626,122.27912087912088,122.25714285714285,16,OK
1165,122.05322580645162,122.31290322580645,122.26612903225806,122.25161290322582,12,OK
1166,122.15384615384616,122.33131868131868,122.28241758241757,122.27527472527471,16,OK
1167,122.12582417582418,122.31868131868131,122.28076923076922,122.26263736263736,16,OK
1168,122.05,122.3258064516129,122.25645161290322,122.24193548387096,12,OK
1169,122.13351648351647,122.35604395604395,122.28131868131868,122.27362637362637,17,OK
1170,122.1598901098901,122.31263736263737,122.28021978021978,122.26043956043956,16,OK
1171,122.11923076923077,122.33186813186813,122.27857142857144,122.26373626373626,16,OK
1172,,,,,2,Maintenance
1173,,,,,1,Maintenance
1174,122.00483870967743,122.32903225806452,122.26612903225806,122.25,12,OK
1175,122.15494505494506,122.42582417582418,122.28681318681319,122.28131868131868,17,OK
1176,122.1412087912088,122.35329670329669,122.28131868131868,122.27417582417581,17,OK
1177,,,,,1,Maintenance
1178,122.01935483870967,122.30483870967741,122.25967741935483,122.24677419354839,12,OK
1179,122.10714285714286,122.33626373626375,122.27857142857144,122.27582417582418,16,OK
1180,117.9,118.1,118.0,118.0,21,FAILED
1181,122.1131868131868,122.31593406593407,122.28406593406594,122.25934065934067,3,OK
1182,122.08296703296702,122.30714285714286,122.27802197802197,122.2543956043956,16,OK
1183,122.03225806451613,122.26290322580645,122.24354838709678,122.20645161290322,12,OK
1184,122.10934065934065,122.30274725274724,122.28241758241757,122.25494505494507,16,OK
1185,121.42197802197802,121.61813186813187,121.59010989010987,121.56593406593407,8,OK
1186,122.11263736263736,122.3021978021978,122.27857142857144,122.23516483516484,16,OK
1187,117.7,117.9,117.9,117.9,21,FAILED
1188,117.8,118.0,118.0,118.0,21,FAILED
1189,122.04516129032258,122.30967741935484,122.25161290322579,122.22741935483872,12,OK
1190,122.11703296703297,122.33736263736265,122.28021978021978,122.26813186813186,16,OK
1191,118.0,118.2,118.1,118.0,21,FAILED
1192,122.16428571428573,122.3554945054945,122.27857142857144,122.27142857142856,16,OK
1193,117.9,118.1,118.1,118.0,21,FAILED
1194,122.16868131868132,122.35714285714286,122.28241758241757,122.27582417582418,16,OK
1195,,,,,1,Maintenance
1196,,,,,1,Maintenance
1197,,,,,1,Maintenance
1198,122.06129032258065,122.28548387096774,122.25483870967743,122.24193548387096,12,OK
1199,122.0983870967742,122.29354838709678,122.25967741935484,122.23387096774194,12,OK
1200,122.08870967741936,122.28548387096774,122.25161290322582,122.23709677419355,12,OK
1201,122.15879120879121,122.33626373626375,122.28351648351648,122.27637362637363,17,OK
1202,122.14999999999999,122.35000000000001,122.28406593406594,122.27527472527471,17,OK
1203,122.15934065934066,122.3478021978022,122.28571428571429,122.27362637362637,17,OK
1204,122.15714285714284,122.3456043956044,122.27967032967032,122.2642857142857,16,OK
1205,122.1565934065934,122.33846153846154,122.27747252747253,122.26263736263736,16,OK
1206,,,,,2,Maintenance
1207,,,,,1,Maintenance
