,Time,TP,TE1,TE2,TE3,TE4,TE6,Program Number,Phase,Min_ster_Temp,Max_ster_Temp,Batch Status,Log name,PAD,TER1,TER2,TER3,TER4,TPR1,TE7,TER6,TPR2,TPR3,TPR4,TE17,DataLabel
6095,1/14/2019 15:42,3.14,,24.4,24.5,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6096,1/14/2019 15:43,3.14,,24.4,24.5,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6097,1/14/2019 15:43,3.14,,24.4,24.5,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6098,1/14/2019 15:43,3.14,,24.4,24.5,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6099,1/14/2019 15:43,3.14,,24.4,24.5,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6100,1/14/2019 15:43,3.14,,24.4,24.4,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6101,1/14/2019 15:43,3.14,,24.3,24.4,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6102,1/14/2019 15:44,3.14,,24.3,24.4,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6103,1/14/2019 15:44,3.14,,24.3,24.4,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6104,1/14/2019 15:44,3.14,,24.3,24.4,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6105,1/14/2019 15:44,3.14,,24.3,24.4,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6106,1/14/2019 15:44,3.14,,24.3,24.4,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6107,1/14/2019 15:44,3.14,,24.3,24.4,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6108,1/14/2019 15:45,3.14,,24.3,24.3,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6109,1/14/2019 15:45,3.14,,24.2,24.3,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6110,1/14/2019 15:45,3.14,,24.2,24.3,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6111,1/14/2019 15:45,3.14,,24.2,24.3,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6112,1/14/2019 15:45,3.14,,24.2,24.3,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6113,1/14/2019 15:45,3.14,,24.2,24.3,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6114,1/14/2019 15:46,3.14,,24.2,24.3,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6115,1/14/2019 15:46,3.14,,24.2,24.3,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6116,1/14/2019 15:46,3.14,,24.2,24.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6117,1/14/2019 15:46,3.14,,24.2,24.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6118,1/14/2019 15:46,3.14,,24.1,24.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6119,1/14/2019 15:46,3.14,,24.1,24.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6120,1/14/2019 15:47,3.14,,24.1,24.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6121,1/14/2019 15:47,3.14,,24.1,24.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6122,1/14/2019 15:47,3.14,,24.1,24.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6123,1/14/2019 15:47,3.14,,24.1,24.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6124,1/14/2019 15:47,3.14,,24.1,24.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6125,1/14/2019 15:47,3.13,,24.1,24.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6126,1/14/2019 15:48,3.13,,24.1,24.2,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6127,1/14/2019 15:48,3.13,,24.1,24.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6128,1/14/2019 15:48,3.13,,24,24.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6129,1/14/2019 15:48,3.13,,24,24.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6130,1/14/2019 15:48,3.13,,24,24.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6131,1/14/2019 15:48,3.13,,24,24.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6132,1/14/2019 15:49,3.13,,24,24.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6133,1/14/2019 15:49,3.13,,24,24.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6134,1/14/2019 15:49,3.13,,24,24.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6135,1/14/2019 15:49,3.13,,24,24.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6136,1/14/2019 15:49,3.13,,24,24.1,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6137,1/14/2019 15:49,3.13,,24,24,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6138,1/14/2019 15:50,3.13,,23.9,24,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6139,1/14/2019 15:50,3.13,,23.9,24,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6140,1/14/2019 15:50,3.13,,23.9,24,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6141,1/14/2019 15:50,3.13,,23.9,24,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6142,1/14/2019 15:50,3.13,,23.9,24,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6143,1/14/2019 15:50,3.13,,23.9,24,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6144,1/14/2019 15:51,3.13,,23.9,24,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6145,1/14/2019 15:51,3.13,,23.9,24,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6146,1/14/2019 15:51,3.13,,23.9,24,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6147,1/14/2019 15:51,3.13,,23.9,24,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6148,1/14/2019 15:51,3.13,,23.9,24,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6149,1/14/2019 15:51,3.13,,23.9,23.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6150,1/14/2019 15:52,3.13,,23.9,23.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6151,1/14/2019 15:52,3.13,,23.8,23.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6152,1/14/2019 15:52,3.13,,23.8,23.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6153,1/14/2019 15:52,3.13,,23.8,23.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6154,1/14/2019 15:52,3.13,,23.8,23.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6155,1/14/2019 15:52,3.13,,23.8,23.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6156,1/14/2019 15:53,3.13,,23.8,23.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6157,1/14/2019 15:53,3.13,,23.8,23.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6158,1/14/2019 15:53,3.13,,23.8,23.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6159,1/14/2019 15:53,3.13,,23.8,23.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6160,1/14/2019 15:53,3.13,,23.8,23.9,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6161,1/14/2019 15:53,3.13,,23.8,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6162,1/14/2019 15:54,3.13,,23.8,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6163,1/14/2019 15:54,3.13,,23.8,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6164,1/14/2019 15:54,3.13,,23.7,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6165,1/14/2019 15:54,3.13,,23.7,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6166,1/14/2019 15:54,3.13,,23.7,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6167,1/14/2019 15:54,3.13,,23.7,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6168,1/14/2019 15:55,3.13,,23.7,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6169,1/14/2019 15:55,3.13,,23.7,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6170,1/14/2019 15:55,3.13,,23.7,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6171,1/14/2019 15:55,3.13,,23.7,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6172,1/14/2019 15:55,3.13,,23.7,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6173,1/14/2019 15:55,3.13,,23.7,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6174,1/14/2019 15:56,3.13,,23.7,23.8,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6175,1/14/2019 15:56,3.13,,23.7,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6176,1/14/2019 15:56,3.13,,23.7,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6177,1/14/2019 15:56,3.13,,23.7,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6178,1/14/2019 15:56,3.13,,23.7,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6179,1/14/2019 15:56,3.13,,23.6,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6180,1/14/2019 15:57,3.13,,23.6,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6181,1/14/2019 15:57,3.13,,23.6,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6182,1/14/2019 15:57,3.13,,23.6,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6183,1/14/2019 15:57,3.13,,23.6,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6184,1/14/2019 15:57,3.13,,23.6,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6185,1/14/2019 15:57,3.13,,23.6,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6186,1/14/2019 15:58,3.13,,23.6,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6187,1/14/2019 15:58,3.13,,23.6,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6188,1/14/2019 15:58,3.13,,23.6,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6189,1/14/2019 15:58,3.13,,23.6,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6190,1/14/2019 15:58,3.13,,23.6,23.7,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6191,1/14/2019 15:58,3.13,,23.6,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6192,1/14/2019 15:59,3.13,,23.6,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6193,1/14/2019 15:59,3.13,,23.6,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6194,1/14/2019 15:59,3.13,,23.6,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6195,1/14/2019 15:59,3.13,,23.6,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6196,1/14/2019 15:59,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6197,1/14/2019 15:59,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6198,1/14/2019 16:00,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6199,1/14/2019 16:00,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6200,1/14/2019 16:00,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6201,1/14/2019 16:00,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6202,1/14/2019 16:00,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6203,1/14/2019 16:00,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6204,1/14/2019 16:01,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6205,1/14/2019 16:01,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6206,1/14/2019 16:01,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6207,1/14/2019 16:01,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6208,1/14/2019 16:01,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6209,1/14/2019 16:01,3.13,,23.5,23.6,,,2,CHAMBER PRESSURE,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6210,1/14/2019 16:01,3.13,,23.5,23.6,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6211,1/14/2019 16:01,2.85,,23.5,23.5,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6212,1/14/2019 16:02,2.53,,23.3,23.4,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6213,1/14/2019 16:02,2.28,,22.7,22.7,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6214,1/14/2019 16:02,2.07,,22.1,21.8,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6215,1/14/2019 16:02,1.89,,21.5,20.9,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6216,1/14/2019 16:02,1.73,,20.9,19.9,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6217,1/14/2019 16:02,1.59,,20.3,19.2,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6218,1/14/2019 16:03,1.47,,19.9,18.7,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6219,1/14/2019 16:03,1.37,,19.5,18.1,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6220,1/14/2019 16:03,1.28,,19.2,17.7,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6221,1/14/2019 16:03,1.2,,18.9,17.3,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6222,1/14/2019 16:03,1.14,,18.5,17.1,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6223,1/14/2019 16:03,1.08,,18.2,16.9,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6224,1/14/2019 16:04,1.04,,18,16.7,,,2,RETURN TO,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
6225,1/14/2019 16:04,1.04,,18,16.7,,,2,CYCLE END,95.8,114.3,OK,00021.LOG,,,,,,,,,,,,,17
